Date,None,D0,D1,D2,D3,D4
9/23/2003,76.66,23.34,1.17,0,0,0
9/30/2003,78.65,21.35,0.29,0,0,0
10/7/2003,78.25,21.75,0.55,0,0,0
10/14/2003,0,100,0,0,0,0
10/21/2003,0,100,1.41,0,0,0
10/28/2003,0,100,68.01,0,0,0
11/4/2003,0,100,22.9,0,0,0
11/11/2003,72.24,27.76,3.19,0,0,0
11/18/2003,65.05,34.95,3.76,0,0,0
11/25/2003,72.69,27.31,0.04,0,0,0
12/2/2003,67,33,0.45,0,0,0
12/9/2003,67.15,32.85,0,0,0,0
12/16/2003,62,38,0.07,0,0,0
12/23/2003,62.24,37.76,2.53,0,0,0
12/30/2003,99.37,0.63,0,0,0,0
1/6/2004,100,0,0,0,0,0
1/13/2004,96.87,3.13,0,0,0,0
1/20/2004,100,0,0,0,0,0
1/27/2004,100,0,0,0,0,0
2/3/2004,100,0,0,0,0,0
2/10/2004,100,0,0,0,0,0
2/17/2004,100,0,0,0,0,0
2/24/2004,100,0,0,0,0,0
3/2/2004,100,0,0,0,0,0
3/9/2004,100,0,0,0,0,0
3/16/2004,100,0,0,0,0,0
3/23/2004,100,0,0,0,0,0
3/30/2004,100,0,0,0,0,0
4/6/2004,100,0,0,0,0,0
4/13/2004,0,100,0,0,0,0
4/20/2004,0,100,0,0,0,0
4/27/2004,0,100,0,0,0,0
5/4/2004,0,100,2.19,0,0,0
5/11/2004,0,100,2.19,0,0,0
5/18/2004,0,100,2.19,0,0,0
5/25/2004,0,100,18.69,0,0,0
6/1/2004,0,100,28.27,0,0,0
6/8/2004,0,100,27.77,0,0,0
6/15/2004,0,100,27.77,0,0,0
6/22/2004,0,100,28.55,0,0,0
6/29/2004,0,100,29.3,0,0,0
7/6/2004,0,100,28.56,0,0,0
7/13/2004,0,100,28.56,0,0,0
7/20/2004,0,100,29.1,0,0,0
7/27/2004,0,100,28.56,0,0,0
8/3/2004,0,100,28.56,0,0,0
8/10/2004,0,100,28.56,0,0,0
8/17/2004,0,100,28.56,0,0,0
8/24/2004,0,100,28.56,0,0,0
8/31/2004,0,100,28.56,0,0,0
9/7/2004,0,100,28.56,0,0,0
9/14/2004,0,100,26.51,0,0,0
9/21/2004,0,100,26.51,0,0,0
9/28/2004,0,100,26.51,0,0,0
10/5/2004,0,100,26.51,0,0,0
10/12/2004,0,100,26.51,0,0,0
10/19/2004,0,100,26.51,0,0,0
10/26/2004,2.6,97.4,0.65,0,0,0
11/2/2004,2.05,97.95,0.64,0,0,0
11/9/2004,2.05,97.95,0.64,0,0,0
11/16/2004,2.05,97.95,0.64,0,0,0
11/23/2004,2.05,97.95,0.64,0,0,0
11/30/2004,2.61,97.39,0.19,0,0,0
12/7/2004,0,100,0,0,0,0
12/14/2004,0,100,0.19,0,0,0
12/21/2004,0,100,0.19,0,0,0
12/28/2004,14.63,85.37,0,0,0,0
1/4/2005,94.82,5.18,0,0,0,0
1/11/2005,100,0,0,0,0,0
1/18/2005,100,0,0,0,0,0
1/25/2005,100,0,0,0,0,0
2/1/2005,100,0,0,0,0,0
2/8/2005,100,0,0,0,0,0
2/15/2005,100,0,0,0,0,0
2/22/2005,100,0,0,0,0,0
3/1/2005,100,0,0,0,0,0
3/8/2005,100,0,0,0,0,0
3/15/2005,100,0,0,0,0,0
3/22/2005,100,0,0,0,0,0
3/29/2005,100,0,0,0,0,0
4/5/2005,100,0,0,0,0,0
4/12/2005,100,0,0,0,0,0
4/19/2005,100,0,0,0,0,0
4/26/2005,100,0,0,0,0,0
5/3/2005,100,0,0,0,0,0
5/10/2005,100,0,0,0,0,0
5/17/2005,100,0,0,0,0,0
5/24/2005,100,0,0,0,0,0
5/31/2005,100,0,0,0,0,0
6/7/2005,100,0,0,0,0,0
6/14/2005,100,0,0,0,0,0
6/21/2005,100,0,0,0,0,0
6/28/2005,100,0,0,0,0,0
7/5/2005,100,0,0,0,0,0
7/12/2005,100,0,0,0,0,0
7/19/2005,100,0,0,0,0,0
7/26/2005,100,0,0,0,0,0
8/2/2005,100,0,0,0,0,0
8/9/2005,100,0,0,0,0,0
8/16/2005,100,0,0,0,0,0
8/23/2005,100,0,0,0,0,0
8/30/2005,100,0,0,0,0,0
9/6/2005,100,0,0,0,0,0
9/13/2005,100,0,0,0,0,0
9/20/2005,100,0,0,0,0,0
9/27/2005,100,0,0,0,0,0
10/4/2005,100,0,0,0,0,0
10/11/2005,100,0,0,0,0,0
10/18/2005,100,0,0,0,0,0
10/25/2005,100,0,0,0,0,0
11/1/2005,100,0,0,0,0,0
11/8/2005,100,0,0,0,0,0
11/15/2005,100,0,0,0,0,0
11/22/2005,100,0,0,0,0,0
11/29/2005,0,100,0,0,0,0
12/6/2005,37.73,62.27,0,0,0,0
12/13/2005,37.73,62.27,0,0,0,0
12/20/2005,58.28,41.72,0,0,0,0
12/27/2005,58.28,41.72,0,0,0,0
1/3/2006,100,0,0,0,0,0
1/10/2006,100,0,0,0,0,0
1/17/2006,100,0,0,0,0,0
1/24/2006,100,0,0,0,0,0
1/31/2006,100,0,0,0,0,0
2/7/2006,100,0,0,0,0,0
2/14/2006,100,0,0,0,0,0
2/21/2006,100,0,0,0,0,0
2/28/2006,25.34,74.66,0,0,0,0
3/7/2006,25.34,74.66,0,0,0,0
3/14/2006,38.62,61.38,0,0,0,0
3/21/2006,38.62,61.38,0,0,0,0
3/28/2006,100,0,0,0,0,0
4/4/2006,100,0,0,0,0,0
4/11/2006,100,0,0,0,0,0
4/18/2006,100,0,0,0,0,0
4/25/2006,100,0,0,0,0,0
5/2/2006,100,0,0,0,0,0
5/9/2006,100,0,0,0,0,0
5/16/2006,100,0,0,0,0,0
5/23/2006,100,0,0,0,0,0
5/30/2006,100,0,0,0,0,0
6/6/2006,100,0,0,0,0,0
6/13/2006,100,0,0,0,0,0
6/20/2006,100,0,0,0,0,0
6/27/2006,100,0,0,0,0,0
7/4/2006,100,0,0,0,0,0
7/11/2006,100,0,0,0,0,0
7/18/2006,100,0,0,0,0,0
7/25/2006,100,0,0,0,0,0
8/1/2006,100,0,0,0,0,0
8/8/2006,100,0,0,0,0,0
8/15/2006,100,0,0,0,0,0
8/22/2006,100,0,0,0,0,0
8/29/2006,100,0,0,0,0,0
9/5/2006,100,0,0,0,0,0
9/12/2006,100,0,0,0,0,0
9/19/2006,100,0,0,0,0,0
9/26/2006,100,0,0,0,0,0
10/3/2006,100,0,0,0,0,0
10/10/2006,100,0,0,0,0,0
10/17/2006,100,0,0,0,0,0
10/24/2006,100,0,0,0,0,0
10/31/2006,100,0,0,0,0,0
11/7/2006,100,0,0,0,0,0
11/14/2006,100,0,0,0,0,0
11/21/2006,36.14,63.86,0,0,0,0
11/28/2006,36.14,63.86,0,0,0,0
12/5/2006,0,100,0,0,0,0
12/12/2006,22.85,77.15,0,0,0,0
12/19/2006,0.01,99.99,0,0,0,0
12/26/2006,0.01,99.99,0,0,0,0
1/2/2007,0.12,99.88,0,0,0,0
1/9/2007,0.52,99.48,0,0,0,0
1/16/2007,0.52,99.48,0,0,0,0
1/23/2007,0,100,34.94,0,0,0
1/30/2007,0,100,100,0,0,0
2/6/2007,0,100,100,0,0,0
2/13/2007,0,100,98.79,0,0,0
2/20/2007,0,100,98.79,0,0,0
2/27/2007,0,100,99.49,0,0,0
3/6/2007,0,100,99.49,0,0,0
3/13/2007,0,100,99.49,0,0,0
3/20/2007,0,100,99.49,0,0,0
3/27/2007,0,100,99.49,0,0,0
4/3/2007,0,100,100,0,0,0
4/10/2007,0,100,100,0,0,0
4/17/2007,0,100,100,40.17,0,0
4/24/2007,0,100,100,22.05,0,0
5/1/2007,0,100,100,22.05,0,0
5/8/2007,0,100,100,22.05,0,0
5/15/2007,0,100,100,84.51,0,0
5/22/2007,0,100,100,85.69,0,0
5/29/2007,0,100,100,85.69,0,0
6/5/2007,0,100,100,85.69,0,0
6/12/2007,0,100,100,85.69,0,0
6/19/2007,0,100,100,85.69,0,0
6/26/2007,0,100,100,85.69,0,0
7/3/2007,0,100,100,85.69,0,0
7/10/2007,0,100,100,85.69,0,0
7/17/2007,0,100,100,85.69,0,0
7/24/2007,0,100,100,85.69,0,0
7/31/2007,0,100,100,85.69,0,0
8/7/2007,0,100,100,85.69,0,0
8/14/2007,0,100,100,85.69,0,0
8/21/2007,0,100,100,85.69,0,0
8/28/2007,0,100,100,85.69,0,0
9/4/2007,0,100,100,85.69,0,0
9/11/2007,0,100,100,85.69,0,0
9/18/2007,0,100,100,85.69,0,0
9/25/2007,0,100,100,85.69,0,0
10/2/2007,0,100,100,85.69,0,0
10/9/2007,0,100,100,85.69,0,0
10/16/2007,0,100,100,85.69,0,0
10/23/2007,0,100,100,85.69,0,0
10/30/2007,0,100,100,85.69,0,0
11/6/2007,0,100,100,85.69,0,0
11/13/2007,0,100,100,83.75,0,0
11/20/2007,0,100,100,83.75,0,0
11/27/2007,0,100,100,83.75,0,0
12/4/2007,0,100,100,83.75,0,0
12/11/2007,0,100,100,83.75,0,0
12/18/2007,0,100,100,83.75,0,0
12/25/2007,0,100,100,83.75,0,0
1/1/2008,0,100,100,83.75,0,0
1/8/2008,0,100,100,3.46,0,0
1/15/2008,0,100,100,3.46,0,0
1/22/2008,0,100,100,3.46,0,0
1/29/2008,0,100,38.88,1.79,0,0
2/5/2008,0,100,2.12,0,0,0
2/12/2008,0,100,5.07,0,0,0
2/19/2008,0,100,5.07,0,0,0
2/26/2008,39.76,60.24,5.07,0,0,0
3/4/2008,39.76,60.24,5.07,0,0,0
3/11/2008,39.76,60.24,5.07,0,0,0
3/18/2008,39.76,60.24,5.07,0,0,0
3/25/2008,39.76,60.24,5.07,0,0,0
4/1/2008,39.76,60.24,5.07,0,0,0
4/8/2008,13.14,86.86,31.82,0,0,0
4/15/2008,13.14,86.86,31.82,0,0,0
4/22/2008,13.14,86.86,31.82,0,0,0
4/29/2008,0,100,45.04,0,0,0
5/6/2008,0,100,53.93,0,0,0
5/13/2008,0,100,53.93,0,0,0
5/20/2008,0,100,53.93,0,0,0
5/27/2008,0,100,53.93,0,0,0
6/3/2008,0,100,75.22,0,0,0
6/10/2008,0,100,75.22,0,0,0
6/17/2008,0,100,100,71.6,0,0
6/24/2008,0,100,100,71.6,0,0
7/1/2008,0,100,100,71.6,0,0
7/8/2008,0,100,100,71.6,0,0
7/15/2008,0,100,100,71.6,0,0
7/22/2008,0,100,100,71.6,0,0
7/29/2008,0,100,100,72.06,0,0
8/5/2008,0,100,100,72.06,0,0
8/12/2008,0,100,100,72.06,0,0
8/19/2008,0,100,100,72.06,0,0
8/26/2008,0,100,100,72.06,0,0
9/2/2008,0,100,100,72.06,0,0
9/9/2008,0,100,100,72.06,0,0
9/16/2008,0,100,100,72.06,0,0
9/23/2008,0,100,100,72.06,0,0
9/30/2008,0,100,100,72.06,0,0
10/7/2008,0,100,100,72.06,0,0
10/14/2008,0,100,100,72.15,0,0
10/21/2008,0,100,99.55,71.86,0,0
10/28/2008,0,100,99.61,71.72,0,0
11/4/2008,0,100,99.61,67.49,0,0
11/11/2008,0,100,99.61,67.49,0,0
11/18/2008,0,100,99.61,67.49,0,0
11/25/2008,0,100,99.61,67.49,0,0
12/2/2008,0,100,99.53,67.49,0,0
12/9/2008,0,100,99.53,67.49,0,0
12/16/2008,0,100,99.53,67.49,0,0
12/23/2008,0,100,99.53,67.49,0,0
12/30/2008,0,100,99.53,67.49,0,0
1/6/2009,0,100,99.53,67.49,0,0
1/13/2009,0,100,99.53,67.83,0,0
1/20/2009,0,100,99.53,67.83,0,0
1/27/2009,0,100,99.53,67.83,0,0
2/3/2009,0,100,99.53,67.83,0,0
2/10/2009,0,100,99.16,67.83,0,0
2/17/2009,0,100,99.16,67.83,0,0
2/24/2009,0,100,99.16,67.83,0,0
3/3/2009,0,100,99.16,51.38,0,0
3/10/2009,0,100,79.18,59.36,0,0
3/17/2009,0,100,99.97,59.36,0,0
3/24/2009,0,100,99.97,59.36,0,0
3/31/2009,0,100,99.97,59.36,0,0
4/7/2009,0,100,93.66,60.88,0,0
4/14/2009,0,100,93.66,60.88,0,0
4/21/2009,0,100,93.66,60.88,0,0
4/28/2009,0,100,93.66,60.88,0,0
5/5/2009,0,100,93.66,60.88,0,0
5/12/2009,0,100,93.66,60.88,0,0
5/19/2009,0,100,93.66,60.88,0,0
5/26/2009,0,100,93.66,60.88,0,0
6/2/2009,0,100,94.26,60.88,0,0
6/9/2009,0,100,94.26,60.88,0,0
6/16/2009,0,100,94.26,60.88,0,0
6/23/2009,0,100,94.26,60.88,0,0
6/30/2009,0,100,94.26,60.88,0,0
7/7/2009,0,100,94.26,60.88,0,0
7/14/2009,0,100,94.26,60.88,0,0
7/21/2009,0,100,94.26,60.88,0,0
7/28/2009,0,100,94.26,60.88,0,0
8/4/2009,0,100,94.26,60.88,0,0
8/11/2009,0,100,94.26,60.88,0,0
8/18/2009,0,100,94.26,60.88,0,0
8/25/2009,0,100,94.26,60.88,0,0
9/1/2009,0,100,94.26,60.88,0,0
9/8/2009,0,100,94.26,60.88,0,0
9/15/2009,0,100,94.26,60.88,0,0
9/22/2009,0,100,94.26,60.88,0,0
9/29/2009,0,100,94.26,60.88,0,0
10/6/2009,0,100,94.26,60.88,0,0
10/13/2009,0,100,94.26,60.88,0,0
10/20/2009,31.32,68.68,55.5,0,0,0
10/27/2009,31.32,68.68,55.5,0,0,0
11/3/2009,31.32,68.68,55.5,0,0,0
11/10/2009,31.32,68.68,55.16,0,0,0
11/17/2009,31.32,68.68,55.16,0,0,0
11/24/2009,31.32,68.68,55.16,0,0,0
12/1/2009,31.32,68.68,55.16,0,0,0
12/8/2009,31.32,68.68,55.16,0,0,0
12/15/2009,31.32,68.68,55.16,0,0,0
12/22/2009,31.32,68.68,55.16,0,0,0
12/29/2009,31.32,68.68,55.16,0,0,0
1/5/2010,31.32,68.68,55.16,0,0,0
1/12/2010,31.32,68.68,55.16,0,0,0
1/19/2010,31.32,68.68,52.27,0,0,0
1/26/2010,48.02,51.98,0,0,0,0
2/2/2010,47.8,52.2,0,0,0,0
2/9/2010,47.8,52.2,0,0,0,0
2/16/2010,47.56,52.44,0,0,0,0
2/23/2010,47.56,52.44,0,0,0,0
3/2/2010,47.56,52.44,0,0,0,0
3/9/2010,47.56,52.44,0,0,0,0
3/16/2010,47.56,52.44,0,0,0,0
3/23/2010,47.56,52.44,0,0,0,0
3/30/2010,46.82,53.18,0,0,0,0
4/6/2010,46.82,53.18,0,0,0,0
4/13/2010,46.82,53.18,0,0,0,0
4/20/2010,46.79,53.21,0,0,0,0
4/27/2010,52.83,47.17,0,0,0,0
5/4/2010,52.83,47.17,0,0,0,0
5/11/2010,52.72,47.28,0,0,0,0
5/18/2010,99.22,0.78,0,0,0,0
5/25/2010,99.22,0.78,0,0,0,0
6/1/2010,99.22,0.78,0,0,0,0
6/8/2010,99.73,0.27,0,0,0,0
6/15/2010,99.73,0.27,0,0,0,0
6/22/2010,99.73,0.27,0,0,0,0
6/29/2010,99.73,0.27,0,0,0,0
7/6/2010,99.73,0.27,0,0,0,0
7/13/2010,99.73,0.27,0,0,0,0
7/20/2010,99.73,0.27,0,0,0,0
7/27/2010,99.73,0.27,0,0,0,0
8/3/2010,99.73,0.27,0,0,0,0
8/10/2010,99.73,0.27,0,0,0,0
8/17/2010,99.73,0.27,0,0,0,0
8/24/2010,99.73,0.27,0,0,0,0
8/31/2010,99.73,0.27,0,0,0,0
9/7/2010,99.73,0.27,0,0,0,0
9/14/2010,99.73,0.27,0,0,0,0
9/21/2010,99.73,0.27,0,0,0,0
9/28/2010,99.73,0.27,0,0,0,0
10/5/2010,99.73,0.27,0,0,0,0
10/12/2010,100,0,0,0,0,0
10/19/2010,100,0,0,0,0,0
10/26/2010,100,0,0,0,0,0
11/2/2010,100,0,0,0,0,0
11/9/2010,100,0,0,0,0,0
11/16/2010,100,0,0,0,0,0
11/23/2010,100,0,0,0,0,0
11/30/2010,100,0,0,0,0,0
12/7/2010,68.9,31.1,0,0,0,0
12/14/2010,68.9,31.1,0,0,0,0
12/21/2010,90.84,9.16,0,0,0,0
12/28/2010,100,0,0,0,0,0
1/4/2011,100,0,0,0,0,0
1/11/2011,100,0,0,0,0,0
1/18/2011,100,0,0,0,0,0
1/25/2011,100,0,0,0,0,0
2/1/2011,100,0,0,0,0,0
2/8/2011,100,0,0,0,0,0
2/15/2011,100,0,0,0,0,0
2/22/2011,100,0,0,0,0,0
3/1/2011,100,0,0,0,0,0
3/8/2011,100,0,0,0,0,0
3/15/2011,100,0,0,0,0,0
3/22/2011,100,0,0,0,0,0
3/29/2011,100,0,0,0,0,0
4/5/2011,100,0,0,0,0,0
4/12/2011,100,0,0,0,0,0
4/19/2011,100,0,0,0,0,0
4/26/2011,100,0,0,0,0,0
5/3/2011,100,0,0,0,0,0
5/10/2011,100,0,0,0,0,0
5/17/2011,100,0,0,0,0,0
5/24/2011,100,0,0,0,0,0
5/31/2011,100,0,0,0,0,0
6/7/2011,100,0,0,0,0,0
6/14/2011,100,0,0,0,0,0
6/21/2011,100,0,0,0,0,0
6/28/2011,100,0,0,0,0,0
7/5/2011,100,0,0,0,0,0
7/12/2011,100,0,0,0,0,0
7/19/2011,100,0,0,0,0,0
7/26/2011,100,0,0,0,0,0
8/2/2011,100,0,0,0,0,0
8/9/2011,100,0,0,0,0,0
8/16/2011,100,0,0,0,0,0
8/23/2011,100,0,0,0,0,0
8/30/2011,100,0,0,0,0,0
9/6/2011,100,0,0,0,0,0
9/13/2011,100,0,0,0,0,0
9/20/2011,100,0,0,0,0,0
9/27/2011,100,0,0,0,0,0
10/4/2011,100,0,0,0,0,0
10/11/2011,100,0,0,0,0,0
10/18/2011,100,0,0,0,0,0
10/25/2011,100,0,0,0,0,0
11/1/2011,100,0,0,0,0,0
11/8/2011,100,0,0,0,0,0
11/15/2011,100,0,0,0,0,0
11/22/2011,100,0,0,0,0,0
11/29/2011,100,0,0,0,0,0
12/6/2011,100,0,0,0,0,0
12/13/2011,100,0,0,0,0,0
12/20/2011,100,0,0,0,0,0
12/27/2011,10.72,89.28,0,0,0,0
1/3/2012,2.27,97.73,76.67,0,0,0
1/10/2012,2.27,97.73,76.67,0,0,0
1/17/2012,2.27,97.73,76.67,0,0,0
1/24/2012,2.27,97.73,76.67,0,0,0
1/31/2012,0,100,83.17,0,0,0
2/7/2012,0,100,83.17,0,0,0
2/14/2012,0,100,83.17,0,0,0
2/21/2012,0,100,100,0,0,0
2/28/2012,0,100,100,0,0,0
3/6/2012,0,100,100,0,0,0
3/13/2012,0,100,100,97.93,0,0
3/20/2012,0,100,100,97.93,0,0
3/27/2012,0,100,100,97.93,0,0
4/3/2012,0,100,100,97.93,0,0
4/10/2012,0,100,100,97.93,0,0
4/17/2012,0,100,100,24.09,0,0
4/24/2012,0,100,100,25.04,0,0
5/1/2012,0,100,99.35,7.51,0,0
5/8/2012,0,100,99.35,7.51,0,0
5/15/2012,0,100,99.35,7.51,0,0
5/22/2012,0,100,99.35,7.51,0,0
5/29/2012,0,100,99.35,7.51,0,0
6/5/2012,0,100,99.35,7.51,0,0
